aX,aY,aZ,gX,gY,gZ
-0.025,0.752,0.275,223.908,8.817,31.649
0.050,0.752,0.205,213.305,6.313,37.397
0.128,0.768,0.098,199.962,6.008,35.809
0.166,0.795,0.015,177.588,-0.237,28.916
0.190,0.849,-0.053,152.267,-2.069,22.023
0.183,0.853,-0.082,125.031,-4.496,18.321
0.207,0.867,-0.100,103.000,-8.145,12.557
0.217,0.887,-0.149,78.458,-6.916,4.542
0.205,0.915,-0.163,46.489,-3.611,-3.794
0.183,0.944,-0.110,15.481,-4.985,-10.626
0.113,0.979,0.001,3.878,-1.794,-10.695
0.104,0.981,0.098,6.198,5.176,-5.122
0.118,0.948,0.151,16.931,2.122,0.298
0.169,0.938,0.122,29.885,2.458,-0.618
0.173,0.927,0.055,34.206,2.435,-7.183
0.096,0.960,0.021,29.038,1.153,-9.542
0.069,0.978,0.022,22.466,-3.870,-4.748
0.084,0.994,0.040,21.931,-3.466,0.160
0.099,0.987,0.050,26.435,3.137,3.595
0.151,0.968,0.057,27.931,5.000,2.893
0.167,0.969,0.057,28.847,0.557,-3.031
0.151,0.982,0.041,31.656,0.885,-7.542
0.108,0.979,0.013,32.160,3.397,-7.458
0.091,0.982,-0.021,27.832,4.015,-7.252
0.073,0.993,-0.018,21.290,1.931,-8.397
0.024,1.014,-0.018,17.313,4.954,-4.985

0.152,0.731,-0.909,-59.321,-27.389,-20.008
0.218,0.670,-1.312,-137.359,-29.679,-26.664
0.179,0.521,-1.606,-250.137,-7.115,-33.771
0.149,0.363,-1.557,-250.137,2.916,-41.099
0.112,0.036,-0.941,-250.137,47.519,-40.664
-0.018,-0.224,-0.075,-250.137,77.664,-61.366
-0.189,-0.210,0.891,-250.137,61.756,-74.817
-0.412,0.007,2.000,-250.137,79.176,-36.191
-0.403,0.249,2.000,-250.137,37.366,10.580
-0.087,0.138,2.000,-224.313,-17.733,15.748
0.043,0.206,2.000,-44.275,-32.084,-5.397
-0.177,0.349,2.000,85.542,-35.305,-3.115
-0.154,0.409,1.588,134.771,-36.519,15.931
-0.012,0.437,1.211,154.595,-24.794,25.649
0.108,0.473,1.054,167.069,-11.412,27.649
0.200,0.520,0.945,172.084,-7.221,20.534
0.167,0.533,0.927,179.214,-7.458,10.611
0.115,0.567,0.853,201.702,-6.710,2.977
0.054,0.611,0.758,227.702,0.229,1.824
0.012,0.643,0.620,247.336,3.901,9.229
0.006,0.666,0.488,250.130,8.031,14.992
-0.017,0.690,0.379,250.130,5.107,17.740
-0.033,0.733,0.294,247.374,8.374,24.473
0.024,0.744,0.194,239.969,12.725,35.687
0.115,0.746,0.083,226.649,10.916,36.802
0.174,0.756,-0.017,204.794,4.725,27.649
0.185,0.806,-0.114,176.061,-2.763,17.015
0.199,0.847,-0.184,144.595,-5.061,8.641
0.177,0.895,-0.217,112.084,1.328,1.519
0.148,0.944,-0.196,77.031,2.786,-2.023
0.107,0.946,-0.105,51.595,3.794,-1.412
0.105,0.943,-0.053,42.954,6.336,-1.359
0.096,0.958,-0.037,36.725,11.008,-1.282
0.093,0.975,-0.020,30.420,8.527,-1.412
0.088,0.977,0.026,25.802,5.695,0.473
0.088,0.976,0.064,30.458,1.763,3.328
0.105,0.963,0.049,40.038,-0.840,5.435
0.141,0.976,-0.011,43.779,-1.473,3.435
0.128,0.971,-0.076,39.229,1.641,2.374
0.081,0.973,-0.052,29.458,1.183,1.832
0.093,0.994,-0.018,29.282,1.489,4.618
0.119,0.987,-0.018,32.221,-2.115,8.145
0.173,0.964,-0.054,35.092,-0.687,6.611
0.175,0.957,-0.086,32.145,1.168,0.870
0.143,0.982,-0.084,25.962,2.374,-2.901
0.107,0.988,-0.083,19.947,-1.725,-2.550
0.087,0.988,-0.058,21.405,-1.901,2.145
0.116,0.989,-0.090,24.053,-1.168,4.947
0.127,0.984,-0.108,21.649,-1.427,2.954
0.131,0.989,-0.094,17.603,-0.573,2.023

0.250,0.726,-0.912,-112.076,-46.771,-0.962
0.306,0.578,-1.328,-206.252,-39.878,-10.885
0.346,0.346,-1.521,-250.137,-17.229,-26.031
0.381,0.081,-1.328,-250.137,19.435,-51.931
0.175,-0.255,-0.633,-250.137,93.939,-82.481
-0.233,-0.338,0.363,-250.137,99.702,-102.817
-0.466,-0.240,1.694,-250.137,69.901,-69.634
-0.517,0.018,2.000,-250.137,58.618,-16.573
-0.207,-0.061,2.000,-250.137,4.924,3.244
-0.094,0.013,2.000,-161.405,-17.832,-20.321
-0.318,0.255,2.000,12.901,-24.282,-13.824
-0.362,0.285,1.969,108.397,-38.000,23.450
-0.088,0.264,1.548,145.947,-31.389,42.099
0.107,0.276,1.325,177.664,-17.794,39.107
0.195,0.341,1.100,196.725,0.641,28.267
0.160,0.406,0.967,196.412,3.076,15.298
0.097,0.493,0.949,201.504,3.626,7.969
0.003,0.544,0.874,221.588,8.863,7.481
-0.062,0.570,0.779,240.176,17.634,17.519
-0.072,0.593,0.674,250.130,20.550,29.168
-0.020,0.587,0.547,250.130,19.748,41.023
0.023,0.632,0.410,250.130,18.313,42.962
0.060,0.658,0.264,250.130,2.733,42.626
0.129,0.698,0.116,229.145,-7.420,38.908
0.195,0.741,-0.039,194.870,-7.489,29.901
0.205,0.794,-0.102,155.916,-8.473,16.977
0.166,0.870,-0.117,119.687,-4.122,7.473
0.112,0.907,-0.079,92.992,4.878,7.939
0.100,0.927,-0.022,74.008,10.817,11.534
0.099,0.913,0.029,61.832,5.244,13.405
0.120,0.913,0.048,57.198,-1.427,13.748
0.124,0.915,0.039,54.573,-3.847,11.550
