aX,aY,aZ,gX,gY,gZ
0.032,0.822,0.646,-24.779,6.466,-7.916
0.034,0.812,0.629,-20.038,6.641,-8.718
0.038,0.817,0.632,-14.756,6.450,-8.992
0.034,0.812,0.617,-9.916,6.511,-9.901
0.033,0.810,0.607,-5.679,6.290,-11.382
0.028,0.819,0.591,-2.282,4.756,-13.153
0.016,0.820,0.573,0.672,2.855,-14.420
0.004,0.829,0.562,3.160,1.908,-14.817
-0.007,0.835,0.545,4.832,-0.427,-15.076
-0.006,0.840,0.528,5.969,-1.702,-15.214
-0.020,0.837,0.513,6.863,-1.496,-14.771
-0.025,0.847,0.504,8.107,-0.076,-14.298
-0.029,0.851,0.500,8.702,0.176,-13.168
-0.037,0.849,0.486,8.824,-0.344,-12.412
-0.043,0.853,0.471,9.260,-1.282,-11.412
-0.037,0.850,0.469,9.435,-2.084,-10.481
-0.039,0.846,0.461,9.954,-2.000,-9.153
-0.043,0.855,0.441,9.779,-1.092,-8.366
-0.039,0.858,0.442,8.954,-1.153,-7.908
-0.048,0.857,0.426,8.008,-1.092,-7.321
-0.047,0.859,0.417,7.069,0.443,-6.366
-0.049,0.862,0.403,5.420,2.786,-5.244
-0.039,0.871,0.415,3.351,4.832,-4.053
-0.042,0.861,0.408,1.153,6.733,-2.397
-0.042,0.862,0.418,-0.763,8.237,-1.527
-0.047,0.860,0.424,-2.298,8.145,-1.313
-0.042,0.860,0.429,-3.275,7.809,-0.863
-0.043,0.858,0.446,-3.885,6.779,-0.450
-0.042,0.852,0.446,-3.542,5.962,0.405
-0.039,0.851,0.440,-3.176,5.351,0.649
-0.033,0.849,0.442,-2.573,6.008,1.061
-0.031,0.855,0.455,-1.885,5.924,1.443
-0.019,0.847,0.450,-1.450,5.969,1.840
-0.023,0.849,0.451,-1.420,5.191,2.313
-0.019,0.849,0.452,-1.550,4.611,2.214
-0.018,0.847,0.456,-1.679,3.779,2.023
-0.011,0.845,0.462,-1.542,3.794,1.565
-0.013,0.846,0.451,-1.336,3.702,1.611
-0.001,0.843,0.448,-1.191,3.656,1.069
-0.009,0.840,0.459,-1.031,4.649,0.763
-0.003,0.843,0.451,-0.824,5.267,0.427
-0.009,0.844,0.446,-0.794,5.481,0.267
