aX,aY,aZ,gX,gY,gZ
-0.016,0.241,0.416,15.115,-15.542,3.565
0.050,0.268,0.365,14.275,-12.611,4.084
0.101,0.299,0.341,13.496,-9.122,3.695
0.125,0.318,0.328,13.191,-6.794,2.809
0.137,0.332,0.319,13.573,-5.603,1.733
0.139,0.348,0.301,14.573,-5.069,0.603
0.130,0.363,0.279,15.611,-4.985,-0.496
0.112,0.376,0.254,16.328,-5.542,-1.420
0.096,0.386,0.229,16.611,-6.427,-1.992
0.085,0.395,0.203,16.618,-7.145,-2.298
0.077,0.408,0.180,16.389,-7.504,-2.397
0.075,0.418,0.160,16.160,-7.336,-2.321
0.074,0.419,0.141,16.053,-6.489,-2.069
0.079,0.425,0.126,15.977,-5.237,-1.725
0.081,0.431,0.110,15.893,-3.908,-1.389
0.083,0.436,0.099,15.603,-2.901,-1.176
0.082,0.440,0.094,14.908,-2.611,-1.084
0.079,0.446,0.083,13.763,-2.977,-1.069
0.082,0.453,0.071,12.427,-3.435,-1.061
0.086,0.459,0.057,11.099,-3.710,-0.985
0.090,0.464,0.047,9.824,-3.855,-0.832
0.096,0.468,0.039,8.534,-3.679,-0.595
0.102,0.473,0.033,7.542,-3.244,-0.458
0.103,0.469,0.032,6.733,-2.573,-0.389
0.105,0.471,0.031,5.977,-2.115,-0.420
0.108,0.476,0.030,5.260,-1.870,-0.504
0.108,0.477,0.030,4.733,-1.641,-0.641
0.108,0.475,0.030,4.435,-1.511,-0.725
0.107,0.476,0.026,4.206,-1.588,-0.802
0.108,0.475,0.021,3.878,-1.634,-0.977
0.106,0.477,0.018,3.351,-1.557,-1.267
0.103,0.480,0.016,2.771,-1.344,-1.557
0.096,0.483,0.015,2.206,-0.969,-1.794
0.091,0.487,0.020,1.733,-0.511,-1.908
0.083,0.487,0.024,1.420,0.107,-1.908
0.077,0.488,0.029,1.183,0.534,-1.794

0.065,0.417,-0.922,-30.687,-3.756,18.687
0.166,0.240,-0.893,-49.618,3.580,21.817
0.297,0.103,-0.701,-64.038,13.008,20.069
0.414,0.037,-0.335,-73.198,27.412,13.473
0.345,0.020,0.124,-73.840,35.656,2.176
0.184,-0.019,0.575,-65.237,31.603,-7.366
0.044,0.072,0.930,-50.992,23.206,-12.893
-0.099,0.147,1.107,-35.023,14.496,-13.107
-0.166,0.204,1.136,-20.420,7.427,-9.168
-0.176,0.220,1.042,-10.420,2.237,-3.244
-0.112,0.185,0.908,-5.069,0.466,1.947
-0.010,0.158,0.815,-2.366,1.656,5.160
0.084,0.144,0.775,-0.580,2.855,5.740
0.137,0.146,0.745,0.924,1.985,3.885
0.156,0.175,0.691,3.069,-0.557,0.527
0.154,0.212,0.621,5.359,-2.718,-2.374
0.130,0.264,0.547,7.702,-4.412,-4.168
0.111,0.303,0.472,10.069,-5.046,-4.443
0.107,0.339,0.419,12.099,-3.947,-3.420
0.110,0.364,0.399,13.450,-2.611,-1.908
0.110,0.363,0.399,14.427,-2.779,-0.679
0.107,0.342,0.387,15.588,-4.931,-0.244
0.116,0.328,0.343,16.977,-7.603,-0.695
0.130,0.333,0.287,18.267,-8.863,-1.710
0.137,0.348,0.245,18.885,-8.084,-2.702
0.127,0.355,0.216,19.031,-6.878,-3.611
0.119,0.367,0.196,18.771,-5.885,-4.260
0.115,0.385,0.178,18.229,-5.076,-4.710
0.108,0.394,0.161,17.710,-4.588,-5.115
