aX,aY,aZ,gX,gY,gZ
0.986,-0.179,0.113,2.014,0.427,13.428
0.986,-0.166,0.107,3.723,1.587,16.113
0.988,-0.150,0.096,5.249,2.991,17.944
0.990,-0.139,0.084,5.432,3.357,18.066
0.987,-0.130,0.079,5.066,2.686,17.578
0.988,-0.123,0.081,5.554,1.160,17.151
0.988,-0.115,0.089,6.042,0.000,16.663
0.986,-0.101,0.093,6.165,-0.061,16.174
0.983,-0.088,0.090,6.409,0.732,15.442
0.985,-0.083,0.081,6.409,1.404,13.672
0.985,-0.086,0.080,5.127,1.343,11.658
0.986,-0.099,0.084,3.906,0.610,10.132
0.986,-0.113,0.096,2.380,-0.122,9.399
0.987,-0.130,0.106,1.160,-0.305,9.277
0.987,-0.138,0.109,1.282,0.549,9.888

0.097,-1.940,0.674,0.061,0.366,-472.900
0.120,-2.200,0.622,-42.053,25.574,-403.687
0.138,-2.469,0.484,-52.673,45.349,-354.431
0.155,-2.697,0.335,-42.297,53.894,-299.500
0.145,-2.842,0.267,-44.006,46.814,-228.027
0.152,-2.802,0.297,-38.208,25.391,-138.916
0.205,-2.397,0.418,-18.616,1.343,-42.175
0.221,-1.896,0.550,-5.981,-8.057,24.048
0.235,-1.588,0.586,4.578,1.282,49.805
0.230,-1.421,0.547,9.033,19.287,56.519
0.224,-1.325,0.462,14.404,34.729,61.340
0.220,-1.247,0.371,23.010,44.128,68.542
0.233,-1.187,0.302,28.992,47.546,76.416
0.252,-1.144,0.258,30.396,46.753,83.496
0.277,-1.123,0.229,29.419,45.105,90.515
0.294,-1.095,0.214,28.931,43.335,98.694
0.314,-1.067,0.196,32.471,41.687,107.056
0.335,-1.021,0.181,37.292,39.551,114.624
0.361,-0.953,0.164,40.771,36.255,121.643
0.395,-0.862,0.158,40.710,32.104,126.160
0.423,-0.797,0.156,40.039,27.283,127.319
0.464,-0.755,0.168,39.246,21.301,125.000
0.506,-0.745,0.190,36.621,14.893,120.911
0.534,-0.750,0.220,33.386,10.376,115.662
0.560,-0.751,0.251,29.114,8.545,112.427
0.580,-0.758,0.271,27.893,9.277,111.023
0.595,-0.754,0.276,25.696,12.573,111.938
0.617,-0.758,0.270,20.325,16.846,113.770
0.622,-0.767,0.259,14.893,20.508,115.601
0.631,-0.754,0.244,9.827,24.048,118.469
0.635,-0.710,0.222,7.568,27.832,122.620
0.652,-0.656,0.207,8.972,29.724,125.549
0.665,-0.614,0.199,10.803,29.907,125.610
0.673,-0.574,0.184,9.277,31.555,123.474
0.682,-0.543,0.153,7.080,34.729,120.056
0.698,-0.517,0.120,6.226,37.292,116.333
0.708,-0.493,0.093,6.531,37.415,112.244
0.721,-0.471,0.075,7.263,35.400,107.910
