aX,aY,aZ,gX,gY,gZ
0.995,0.006,0.158,0.916,0.977,-1.038
0.990,0.009,0.152,-0.916,2.747,-1.099
0.991,0.011,0.140,-0.793,3.113,-0.977
0.989,0.006,0.136,0.427,2.747,-1.099

1.215,-0.673,0.443,17.700,46.326,-32.043
1.266,-0.978,0.456,22.766,56.885,-56.580
1.200,-1.497,0.456,24.353,66.833,-73.303
1.087,-1.962,0.454,-1.221,80.933,-12.634
0.876,-2.011,0.355,-17.517,107.788,93.079
0.651,-1.848,0.121,20.386,135.437,196.899
0.517,-1.447,-0.168,76.721,149.292,294.739
0.354,-0.894,-0.326,111.450,133.423,368.286
0.209,-0.387,-0.405,124.756,102.112,406.677
0.135,0.135,-0.467,133.972,68.665,428.284
0.096,0.530,-0.499,146.606,33.752,441.772
0.074,0.778,-0.447,141.357,-3.601,458.984
0.153,1.268,-0.306,114.258,-39.246,451.904
0.161,1.530,-0.136,119.873,-70.679,370.605
0.223,1.598,0.035,112.000,-89.661,295.349
0.246,1.626,0.206,54.626,-91.980,231.873
0.281,1.596,0.325,28.320,-84.778,181.763
0.328,1.653,0.409,33.325,-71.899,147.644
0.375,1.757,0.473,39.307,-56.030,117.615
0.412,1.811,0.505,42.603,-39.001,80.200
0.448,1.767,0.502,43.518,-21.179,36.804
0.486,1.666,0.453,41.077,-3.662,-3.601
0.513,1.573,0.371,36.682,9.338,-33.752
0.549,1.509,0.294,30.579,14.832,-54.626
0.577,1.443,0.252,20.935,12.695,-71.411
0.597,1.365,0.239,7.202,6.897,-86.304
0.618,1.271,0.227,-7.874,0.977,-100.037
0.643,1.143,0.236,-22.095,-4.333,-114.563
0.664,0.985,0.271,-33.081,-10.376,-126.892
0.689,0.821,0.324,-41.870,-14.099,-135.864
0.708,0.670,0.367,-48.462,-12.634,-140.991
0.725,0.541,0.379,-50.598,-4.517,-142.090
0.741,0.450,0.352,-49.561,8.118,-139.587
0.750,0.375,0.280,-46.387,22.888,-134.949
0.755,0.320,0.180,-43.762,34.912,-130.127
0.760,0.283,0.076,-40.955,41.809,-124.878
0.776,0.245,-0.009,-36.377,42.603,-119.995
0.793,0.213,-0.061,-33.508,37.720,-115.601
0.812,0.197,-0.088,-32.776,30.090,-110.535
0.835,0.181,-0.097,-31.128,21.973,-105.652
0.855,0.157,-0.094,-31.250,14.648,-101.746
0.873,0.118,-0.084,-33.325,7.019,-98.389
0.897,0.082,-0.063,-36.438,-0.244,-94.055
0.917,0.043,-0.029,-36.804,-7.080,-88.379
0.937,0.033,0.020,-36.438,-13.367,-81.360
0.955,0.036,0.071,-33.936,-16.113,-73.364
0.963,0.069,0.104,-31.189,-13.977,-65.308
0.964,0.107,0.095,-26.306,-8.057,-58.960
0.965,0.151,0.061,-21.912,-1.831,-55.237
0.957,0.187,0.021,-18.738,1.038,-54.688
0.951,0.197,-0.009,-13.855,0.488,-56.702
0.957,0.195,-0.009,-10.864,-3.235,-59.570
0.964,0.177,0.023,-8.850,-10.315,-62.134
0.982,0.144,0.078,-7.019,-17.456,-63.599
1.001,0.099,0.135,-6.592,-21.423,-63.477
