aX,aY,aZ,gX,gY,gZ
0.569,0.064,-0.792,-5.859,-197.998,-22.644
0.619,0.059,-0.725,-9.705,-211.487,-25.391
0.665,0.048,-0.659,-12.329,-221.313,-28.442
0.694,0.026,-0.603,-13.000,-226.074,-30.823
0.718,0.003,-0.550,-12.268,-226.685,-32.349
0.750,-0.016,-0.508,-9.644,-224.487,-33.081
0.777,-0.039,-0.467,-3.540,-220.642,-32.959
0.776,-0.081,-0.427,2.441,-216.064,-31.555
0.781,-0.115,-0.400,0.488,-209.534,-29.175
0.812,-0.098,-0.374,-9.399,-200.256,-23.987
0.834,-0.069,-0.342,-8.423,-193.726,-18.005
0.852,-0.034,-0.302,-0.122,-191.284,-12.817
0.875,0.005,-0.251,3.052,-190.247,-9.766
0.913,0.043,-0.194,2.502,-190.125,-10.437

1.246,-0.085,0.684,20.264,51.941,13.184
1.193,-0.028,0.809,20.935,85.449,16.785
1.155,-0.013,0.959,31.738,133.911,18.738
1.153,-0.044,1.075,50.964,188.965,21.912
1.088,-0.042,1.174,52.246,250.061,32.349
0.955,0.007,1.176,38.635,318.909,45.654
0.786,0.058,1.089,22.461,398.865,52.124
0.610,0.042,0.864,15.625,481.934,48.218
0.473,-0.002,0.521,11.597,559.448,38.818
0.277,-0.044,0.083,12.390,625.488,27.466
0.110,-0.059,-0.457,27.100,672.180,21.484
-0.046,-0.035,-1.071,48.218,685.547,22.095
-0.182,0.006,-1.689,60.669,658.569,21.362
-0.222,0.082,-2.188,57.129,574.097,21.301
-0.149,0.077,-2.417,49.500,434.509,21.973
-0.066,-0.015,-2.252,24.353,265.869,22.095
-0.012,-0.095,-1.790,-10.681,112.427,26.062
0.128,-0.150,-1.276,-30.762,8.850,34.363
0.205,-0.162,-0.913,-36.377,-34.912,43.884
0.182,-0.110,-0.757,-37.781,-33.691,52.673
0.165,-0.033,-0.798,-32.410,-10.376,58.411
0.146,0.038,-0.923,-26.184,9.277,59.326
0.124,0.088,-1.054,-26.978,16.479,52.612
0.150,0.076,-1.153,-32.227,11.414,41.565
0.167,0.015,-1.185,-37.048,-5.737,29.968
0.193,-0.032,-1.165,-42.725,-28.931,23.071
0.237,-0.032,-1.119,-43.518,-51.331,20.325
0.282,-0.013,-1.075,-36.255,-69.519,17.212
0.336,-0.001,-1.052,-26.428,-84.229,13.062
0.372,0.020,-1.037,-19.287,-97.290,8.179
0.376,0.035,-1.014,-12.146,-110.352,1.404
0.408,0.058,-0.985,-5.066,-121.887,-4.761
0.446,0.078,-0.945,2.075,-132.019,-12.024
0.489,0.072,-0.915,8.850,-141.724,-22.034
0.512,0.049,-0.892,10.437,-150.635,-31.677
0.520,0.027,-0.870,8.301,-159.729,-38.696
0.570,-0.029,-0.866,6.165,-169.434,-42.847
0.601,-0.038,-0.846,1.526,-182.678,-41.992
0.609,-0.063,-0.802,-3.479,-197.327,-43.518
0.632,-0.092,-0.737,-6.836,-211.121,-44.556
0.648,-0.110,-0.668,-10.254,-223.572,-42.542
0.671,-0.123,-0.603,-12.085,-231.140,-37.903
0.689,-0.104,-0.540,-12.390,-235.962,-29.968
0.717,-0.064,-0.474,-12.268,-238.403,-21.545
0.755,-0.023,-0.399,-11.902,-241.333,-16.357
0.808,-0.006,-0.322,-10.864,-243.408,-17.761
0.857,-0.032,-0.250,-9.216,-243.530,-25.024
0.903,-0.082,-0.180,-8.911,-240.601,-33.875
0.949,-0.151,-0.114,-8.606,-233.948,-40.100
0.983,-0.230,-0.053,-5.310,-224.060,-42.236

1.227,-0.108,0.612,25.085,50.171,6.470
1.227,-0.137,0.748,25.269,74.890,7.629
1.230,-0.155,0.848,20.142,106.812,15.442
1.208,-0.165,0.936,16.296,153.809,21.851
1.145,-0.195,1.005,16.296,212.708,28.137
1.078,-0.224,1.017,23.560,275.208,39.978
0.944,-0.148,0.990,26.062,344.849,54.688
0.799,-0.051,0.897,33.020,417.053,67.261
0.713,0.025,0.732,41.626,483.643,74.158
0.568,0.100,0.488,36.865,538.452,75.439
0.358,0.193,0.153,28.198,583.984,71.411
0.198,0.254,-0.312,32.654,614.502,63.599
0.002,0.238,-0.891,35.217,623.901,54.199
-0.053,0.265,-1.424,19.592,600.220,43.152
-0.152,0.232,-1.771,9.155,532.532,29.053
-0.222,0.135,-1.941,7.141,434.204,15.930
-0.158,0.060,-1.924,-7.385,326.477,10.559
-0.065,-0.082,-1.732,-15.442,221.191,7.202
0.014,-0.194,-1.460,-23.132,133.972,7.080
0.058,-0.285,-1.223,-24.658,78.430,12.939
0.070,-0.309,-1.097,-21.301,53.589,25.330
0.048,-0.219,-1.069,-19.165,46.936,42.908
0.036,-0.104,-1.122,-15.259,45.898,52.307
0.012,-0.040,-1.214,-13.489,40.405,51.636
0.013,0.001,-1.276,-17.395,23.743,45.898
0.012,-0.021,-1.292,-23.010,-0.916,37.598
0.009,-0.064,-1.269,-32.776,-27.466,29.236
0.025,-0.116,-1.244,-38.391,-50.842,21.973
0.085,-0.146,-1.219,-35.034,-71.533,16.907
0.148,-0.138,-1.172,-27.710,-92.102,15.076
0.182,-0.111,-1.102,-19.470,-112.366,14.709
0.266,-0.053,-1.037,-14.954,-129.395,15.564
0.337,-0.008,-0.979,-7.812,-144.836,16.846
0.388,0.032,-0.926,-0.732,-157.837,16.663
0.448,0.069,-0.886,-0.061,-165.405,13.550
0.460,0.093,-0.855,0.610,-169.495,7.263
0.490,0.055,-0.839,3.174,-171.692,1.038
0.507,0.103,-0.834,1.709,-174.377,-1.953
0.546,0.111,-0.829,3.296,-178.345,-10.803
0.567,0.087,-0.815,10.620,-185.669,-22.583
0.588,0.035,-0.791,14.771,-195.190,-32.715
0.618,-0.009,-0.752,14.587,-205.750,-37.415
0.660,-0.038,-0.695,12.329,-217.773,-37.720
0.721,-0.063,-0.620,10.925,-229.614,-33.875
0.733,-0.053,-0.536,9.033,-239.014,-26.855
0.756,-0.019,-0.453,6.653,-242.859,-19.958
0.785,0.008,-0.385,6.958,-241.455,-15.259
0.813,0.020,-0.325,5.615,-236.877,-13.245
0.829,0.048,-0.277,-0.854,-228.577,-11.475
0.844,0.078,-0.239,-5.188,-217.468,-11.292

1.272,0.008,0.811,38.269,38.696,7.629
1.361,-0.001,1.050,47.302,58.411,12.146
1.349,-0.023,1.268,37.720,100.220,12.146
1.220,-0.073,1.430,27.405,163.635,10.681
0.977,-0.163,1.454,25.452,256.531,14.893
0.695,-0.226,1.267,23.254,374.329,25.513
0.546,-0.194,0.907,19.409,498.230,33.447
0.442,-0.173,0.428,39.734,594.299,40.649
0.323,-0.073,-0.077,66.101,644.470,51.086
0.219,0.078,-0.581,85.327,655.823,57.739
0.141,0.176,-1.035,103.760,627.991,58.228
0.129,0.201,-1.440,100.586,566.040,56.335
0.217,0.240,-1.685,66.345,473.938,54.504
0.177,0.192,-1.681,29.114,363.342,49.438
0.172,0.110,-1.527,1.221,261.536,45.654
0.184,0.052,-1.333,-16.479,184.814,46.997
0.161,0.048,-1.165,-26.917,134.949,49.500
0.145,0.072,-1.081,-26.428,110.535,49.438
0.157,0.089,-1.096,-21.606,100.220,44.434
0.152,0.076,-1.131,-16.479,89.783,36.072
0.131,0.067,-1.162,-16.479,73.975,27.649
0.187,0.027,-1.217,-11.047,54.749,20.752
0.194,-0.025,-1.224,-11.597,29.358,16.907
0.151,-0.067,-1.210,-18.066,4.028,16.968
0.165,-0.063,-1.228,-21.851,-17.517,20.508
0.178,-0.056,-1.239,-22.583,-39.246,23.682
0.208,-0.039,-1.228,-26.245,-64.392,25.085
0.249,0.000,-1.182,-29.114,-92.041,27.222
0.302,0.045,-1.110,-28.748,-119.995,28.992
0.351,0.069,-1.026,-27.466,-144.409,27.954
0.374,0.098,-0.944,-27.283,-164.124,24.963
0.450,0.130,-0.892,-24.475,-176.941,20.325
0.517,0.147,-0.858,-16.174,-188.416,14.587
0.563,0.157,-0.818,-12.451,-199.829,6.226
0.606,0.163,-0.778,-10.681,-208.191,-3.174
0.623,0.153,-0.726,-4.333,-215.393,-14.771
0.669,0.115,-0.668,4.456,-221.619,-25.208
0.708,0.082,-0.607,12.939,-226.990,-31.067
0.732,0.062,-0.544,16.296,-230.286,-34.729
0.764,0.045,-0.479,18.494,-231.506,-36.072
0.811,0.021,-0.417,20.813,-232.605,-35.522
0.843,-0.004,-0.353,18.127,-232.788,-33.081
0.854,-0.030,-0.293,9.216,-229.675,-29.175
0.863,-0.042,-0.236,-2.319,-222.290,-24.231
0.892,-0.024,-0.182,-12.085,-210.999,-17.761
0.922,0.003,-0.138,-12.817,-198.181,-10.681
0.944,0.045,-0.105,-8.423,-184.265,-5.310
